player,player_id,position,player_game_count,team_name,pass_snaps,pass_rush_snaps,pass_rush_percent,sacks,hits,hurries,pressures,prp,lhs_pass_rush_snaps,lhs_pass_rush_percent,lhs_sacks,lhs_hits,lhs_hurries,lhs_pressures,lhs_prp,rhs_pass_rush_snaps,rhs_pass_rush_percent,rhs_sacks,rhs_hits,rhs_hurries,rhs_pressures,rhs_prp
Jasper Brinkley,5074,LB,16,MIN,185,15,8.1,1,0,1,2,10.0,6,60.0,1,0,0,1,16.7,4,40.0,0,0,0,0,0.0
Corey Nelson,8876,LB,6,DEN,80,15,18.8,0,0,3,3,10.0,10,71.4,0,0,2,2,10.0,4,28.6,0,0,1,1,12.5
Andre Hal,8850,CB,10,HST,125,5,4.0,0,0,1,1,10.0,1,20.0,0,0,0,0,0.0,4,80.0,0,0,1,1,12.5
Jayron Hosley,7094,CB,6,NYG,102,5,4.9,0,0,1,1,10.0,3,60.0,0,0,1,1,16.7,2,40.0,0,0,0,0,0.0
Lorenzo Alexander,2476,ED,6,ARZ,38,30,78.9,1,3,1,5,10.0,5,16.7,0,0,1,1,10.0,25,83.3,1,3,0,4,10.0
T.J. McDonald,7852,S,16,SL,600,35,5.8,1,0,5,6,10.0,17,54.8,1,0,2,3,11.8,14,45.2,0,0,3,3,10.7
James-Michael Johnson,7120,LB,13,KC,188,10,5.3,0,0,2,2,10.0,9,100.0,0,0,2,2,11.1,0,0.0,0,0,0,0,
Eric Berry,5530,S,6,KC,214,5,2.3,0,1,0,1,10.0,1,100.0,0,1,0,1,50.0,0,0.0,0,0,0,0,
Michael Thomas,7279,S,7,MIA,61,5,8.2,0,0,1,1,10.0,3,60.0,0,0,1,1,16.7,2,40.0,0,0,0,0,0.0
Tramon Williams,3558,CB,16,GB,591,15,2.5,0,1,2,3,10.0,11,73.3,0,0,0,0,0.0,4,26.7,0,1,2,3,37.5
Scott Crichton,8707,ED,2,MIN,10,10,100.0,0,1,1,2,10.0,4,40.0,0,0,1,1,12.5,6,60.0,0,1,0,1,8.3
Will Compton,8308,LB,11,WAS,198,15,7.6,0,2,1,3,10.0,9,64.3,0,1,0,1,5.6,5,35.7,0,1,0,1,10.0
Rafael Bush,5779,S,10,NO,284,5,1.8,0,0,1,1,10.0,2,40.0,0,0,0,0,0.0,3,60.0,0,0,1,1,16.7
Will Allen,1832,S,11,PIT,196,5,2.6,0,1,0,1,10.0,1,33.3,0,1,0,1,50.0,2,66.7,0,0,0,0,0.0
Everette Brown,4966,ED,6,WAS,26,20,76.9,0,1,3,4,10.0,13,65.0,0,1,1,2,7.7,7,35.0,0,0,2,2,14.3
Anthony Levine,6013,CB,8,BLT,137,5,3.6,0,0,1,1,10.0,1,20.0,0,0,1,1,50.0,4,80.0,0,0,0,0,0.0
Louis Delmas,4956,S,13,MIA,487,20,4.1,1,0,2,3,10.0,7,38.9,0,0,0,0,0.0,11,61.1,1,0,2,3,18.2
Brian Cushing,4938,LB,14,HST,384,102,26.6,1,9,9,19,9.8,28,43.8,1,2,3,6,12.5,36,56.3,0,5,1,6,8.3
Sean Spence,7087,LB,15,PIT,264,41,15.5,1,2,4,7,9.8,17,42.5,0,1,2,3,8.8,23,57.5,1,1,2,4,10.9
Anthony Barr,8644,LB,12,MIN,420,103,24.5,3,4,10,17,9.7,46,50.0,1,0,5,6,7.6,46,50.0,2,3,4,9,12.0
Ryan Kerrigan,6168,ED,16,WAS,554,441,79.6,13,9,50,72,9.6,416,94.3,13,8,47,68,9.7,25,5.7,0,1,3,4,8.0
James Harrison,1251,ED,11,PIT,266,210,78.9,6,13,15,34,9.5,9,4.3,0,0,2,2,11.1,200,95.7,6,13,13,32,9.5
Connor Barwin,4969,ED,16,PHI,577,349,60.5,14,11,27,52,9.5,281,82.9,9,8,23,40,8.7,58,17.1,4,3,2,9,11.2
Elvis Dumervil,3071,ED,16,BLT,445,389,87.4,19,9,27,55,9.5,336,86.4,19,9,26,54,10.9,53,13.6,0,0,1,1,0.9
David King,8022,DI,3,SEA,16,16,100.0,1,1,0,2,9.4,8,50.0,0,0,0,0,0.0,8,50.0,1,1,0,2,18.8
Quintin Demps,4431,S,15,NYG,369,16,4.3,0,1,2,3,9.4,8,53.3,0,0,1,1,6.3,7,46.7,0,1,1,2,14.3
K.J. Wright,6251,LB,16,SEA,515,60,11.7,2,1,6,9,9.2,22,44.9,2,0,2,4,13.6,27,55.1,0,1,3,4,7.4
Kenny Vaccaro,7796,S,15,NO,564,65,11.5,1,1,9,11,9.2,25,47.2,1,1,2,4,10.0,28,52.8,0,0,4,4,7.1
Micah Hyde,7941,S,16,GB,449,22,4.9,1,0,2,3,9.1,9,47.4,1,0,1,2,16.7,10,52.6,0,0,1,1,5.0
Barry Church,5924,S,16,DAL,520,11,2.1,1,0,0,1,9.1,6,66.7,1,0,0,1,16.7,3,33.3,0,0,0,0,0.0
Kyle Wilson,5554,CB,15,NYJ,235,11,4.7,1,0,0,1,9.1,7,63.6,1,0,0,1,14.3,4,36.4,0,0,0,0,0.0
Cameron Wake,4907,ED,16,MIA,457,427,93.4,12,14,39,65,9.0,427,100.0,12,14,39,65,9.0,0,0.0,0,0,0,0,
Chad Greenway,2962,LB,12,MIN,412,50,12.1,1,4,3,8,9.0,23,60.5,0,3,0,3,6.5,15,39.5,0,1,2,3,10.0
David Bass,8016,ED,8,CHI,74,72,97.3,3,4,3,10,9.0,72,100.0,3,4,3,10,9.0,0,0.0,0,0,0,0,
Von Miller,6154,ED,16,DEN,592,484,81.8,15,10,46,71,8.9,436,91.2,13,9,42,64,8.8,42,8.8,2,1,3,6,9.5
Lamarcus Joyner,8676,CB,10,SL,193,28,14.5,1,0,3,4,8.9,12,42.9,0,0,2,2,8.3,16,57.1,1,0,1,2,9.4
Junior Galette,6018,ED,16,NO,486,433,89.1,10,13,44,67,8.9,126,29.2,2,7,17,26,11.1,306,70.8,8,6,27,41,8.0
Shea McClellin,7025,LB,12,CHI,184,62,33.7,1,2,7,10,8.9,41,66.1,0,1,4,5,6.1,21,33.9,1,1,3,5,14.3
Ezekiel Ansah,8094,ED,16,DET,441,416,94.3,10,20,34,64,8.9,45,10.9,2,0,4,6,8.9,366,89.1,8,20,30,58,9.0
Arthur Moats,5701,ED,15,PIT,195,147,75.4,4,3,15,22,8.8,7,4.8,0,0,1,1,7.1,140,95.2,4,3,14,21,8.9
Troy Polamalu,1332,S,12,PIT,409,40,9.8,1,2,3,6,8.8,16,55.2,1,2,2,5,18.8,13,44.8,0,0,1,1,3.8
Kemal Ishmael,8026,S,15,ATL,473,17,3.6,0,0,3,3,8.8,6,54.5,0,0,0,0,0.0,5,45.5,0,0,0,0,0.0
Casey Hayward Jr.,7064,CB,15,GB,299,23,7.7,0,1,3,4,8.7,12,54.5,0,1,1,2,8.3,10,45.5,0,0,2,2,10.0
Keenan Robinson,7119,LB,13,WAS,460,64,13.9,2,6,1,9,8.6,29,46.8,2,3,0,5,12.1,33,53.2,0,3,1,4,6.1
Kyle Wilber,7113,LB,16,DAL,99,35,35.4,2,1,1,4,8.6,8,23.5,0,0,1,1,6.3,26,76.5,2,1,0,3,9.6
Jonathan Newsome,8801,ED,16,IND,228,189,82.9,7,5,13,25,8.5,67,35.6,1,2,5,8,6.7,121,64.4,6,3,8,17,9.5
Mario Williams,2946,ED,16,BUF,467,454,97.2,16,7,37,60,8.4,449,98.9,16,7,36,59,8.4,5,1.1,0,0,1,1,10.0
Avery Williamson,8786,LB,14,TEN,412,107,26.0,4,3,7,14,8.4,39,45.3,0,0,2,2,2.6,47,54.7,3,3,3,9,12.8
Damontre Moore,7862,ED,16,NYG,226,221,97.8,6,12,13,31,8.4,148,67.6,4,11,9,24,9.5,71,32.4,2,1,4,7,6.3
Jon Beason,3641,LB,4,NYG,80,6,7.5,0,1,0,1,8.3,0,0.0,0,0,0,0,,2,100.0,0,0,0,0,0.0
Phillip Thomas,7901,S,6,WAS,143,6,4.2,0,0,1,1,8.3,4,80.0,0,0,1,1,12.5,1,20.0,0,0,0,0,0.0
Lawrence Timmons,3631,LB,16,PIT,592,84,14.2,2,3,7,12,8.3,38,46.9,2,2,3,7,11.8,43,53.1,0,1,4,5,5.8
Paul Posluszny,3650,LB,7,JAX,278,24,8.6,1,1,1,3,8.3,4,44.4,0,0,0,0,0.0,5,55.6,0,0,0,0,0.0
Brynden Trawick,8471,S,7,BLT,29,6,20.7,0,1,0,1,8.3,3,60.0,0,1,0,1,16.7,2,40.0,0,0,0,0,0.0
Kurt Coleman,5767,S,15,KC,316,6,1.9,0,0,1,1,8.3,1,25.0,0,0,0,0,0.0,3,75.0,0,0,0,0,0.0
William Moore,4978,S,7,ATL,184,6,3.3,0,0,1,1,8.3,2,50.0,0,0,0,0,0.0,2,50.0,0,0,0,0,0.0
Mike Adams,1972,S,16,IND,585,24,4.1,0,2,2,4,8.3,6,31.6,0,0,1,1,8.3,13,68.4,0,0,1,1,3.8
Calvin Pryor,8653,S,15,NYJ,405,24,5.9,1,0,2,3,8.3,11,57.9,1,0,2,3,18.2,8,42.1,0,0,0,0,0.0
Johnathan Cyprien,7814,S,15,JAX,532,6,1.1,0,0,1,1,8.3,3,60.0,0,0,0,0,0.0,2,40.0,0,0,1,1,25.0
Charles Johnson,3699,ED,16,CAR,497,478,96.2,8,10,53,71,8.3,394,82.6,7,7,46,60,8.5,83,17.4,1,3,7,11,7.2
Dezmen Southward,8703,S,13,ATL,197,6,3.0,0,1,0,1,8.3,3,75.0,0,1,0,1,16.7,1,25.0,0,0,0,0,0.0
Will Tukuafu,7764,FB,4,SEA,12,12,100.0,0,0,2,2,8.3,9,75.0,0,0,2,2,11.1,3,25.0,0,0,0,0,0.0
Darryl Sharpton,5626,LB,3,CHI,69,18,26.1,0,2,1,3,8.3,6,50.0,0,2,0,2,16.7,6,50.0,0,0,1,1,8.3
Lavonte David,7060,LB,14,TB,514,48,9.3,1,2,4,7,8.3,18,51.4,1,1,2,4,13.9,17,48.6,0,0,1,1,2.9
Jerrell Freeman,4888,LB,12,IND,439,85,19.4,2,3,7,12,8.2,40,51.3,1,2,1,4,6.3,38,48.7,1,1,5,7,10.5
A.J. Hawk,2950,LB,16,GB,445,73,16.4,1,1,9,11,8.2,31,47.0,0,1,4,5,8.1,35,53.0,1,0,4,5,8.6
Cliff Avril,4406,ED,16,SEA,441,431,97.7,7,11,46,64,8.2,386,89.6,7,11,46,64,9.2,45,10.4,0,0,0,0,0.0
Demario Davis,7079,LB,16,NYJ,584,104,17.8,3,1,10,14,8.2,40,41.2,2,0,4,6,10.0,57,58.8,1,1,6,8,7.9
Nickell Robey-Coleman,8483,CB,16,BUF,426,31,7.3,0,1,4,5,8.1,15,48.4,0,0,2,2,6.7,16,51.6,0,1,2,3,9.4
Jonathan Massaquoi,7156,ED,15,ATL,161,124,77.0,2,7,9,18,8.1,80,65.0,2,4,5,11,8.1,43,35.0,0,3,4,7,8.1
D'Qwell Jackson,2979,LB,16,IND,564,113,20.0,3,1,11,15,8.0,50,49.5,1,1,5,7,8.0,51,50.5,2,0,5,7,8.8
Michael Bennett,5273,ED,16,SEA,490,487,99.4,6,13,53,72,8.0,350,72.2,6,10,45,61,9.6,135,27.8,0,3,8,11,4.1
Vince Williams,7988,LB,13,PIT,177,44,24.9,0,2,5,7,8.0,25,59.5,0,0,3,3,6.0,17,40.5,0,2,2,4,11.8
Jerry Hughes,5556,ED,16,BUF,476,464,97.5,12,9,40,61,7.9,7,1.5,0,0,1,1,7.1,456,98.5,12,9,39,60,7.9
James Laurinaitis,4958,LB,16,SL,594,127,21.4,4,3,9,16,7.9,35,52.2,0,3,2,5,7.1,32,47.8,0,0,0,0,0.0
Clay Matthews,4949,ED,16,GB,533,372,69.8,11,10,27,48,7.9,76,21.0,1,3,4,8,5.9,286,79.0,10,7,21,38,8.4
Mason Foster,6236,LB,10,TB,287,19,6.6,0,1,2,3,7.9,9,75.0,0,1,0,1,5.6,3,25.0,0,0,0,0,0.0
Ray-Ray Armstrong,8271,LB,8,OAK,138,19,13.8,0,1,2,3,7.9,7,53.8,0,0,1,1,7.1,6,46.2,0,1,0,1,8.3
Manti Te'o,7819,LB,10,SD,264,38,14.4,1,1,3,5,7.9,15,48.4,0,0,1,1,3.3,16,51.6,0,0,2,2,6.3
Antwan Barnes,3750,ED,5,NYJ,29,19,65.5,0,1,2,3,7.9,11,57.9,0,0,1,1,4.5,8,42.1,0,1,1,2,12.5
Glenn Foster,8204,DI,5,NO,45,45,100.0,0,1,6,7,7.8,20,44.4,0,1,2,3,7.5,25,55.6,0,0,4,4,8.0
JoLonn Dunbar,4588,LB,15,SL,162,45,27.8,1,2,3,6,7.8,14,42.4,0,2,0,2,7.1,19,57.6,0,0,1,1,2.6
Dwight Lowery,4427,S,16,ATL,582,32,5.5,0,2,3,5,7.8,11,45.8,0,0,0,0,0.0,13,54.2,0,2,1,3,11.5
Jacquian Williams,6354,LB,9,NYG,305,32,10.5,0,2,3,5,7.8,14,48.3,0,0,2,2,7.1,15,51.7,0,2,0,2,6.7
David Harris,3663,LB,16,NYJ,593,116,19.6,6,2,4,12,7.8,63,70.0,2,1,3,6,6.3,27,30.0,3,0,1,4,13.0
IK Enemkpali,8844,LB,5,NYJ,33,32,97.0,0,0,5,5,7.8,6,18.8,0,0,0,0,0.0,26,81.3,0,0,5,5,9.6
Charles Woodson,330,S,16,OAK,574,13,2.3,1,0,0,1,7.7,7,70.0,0,0,0,0,0.0,3,30.0,0,0,0,0,0.0
Josh Wilson,3671,CB,13,ATL,313,13,4.2,0,1,1,2,7.7,5,38.5,0,0,1,1,10.0,8,61.5,0,1,0,1,6.3
Dan Skuta,5349,ED,13,SF,183,104,56.8,4,1,7,12,7.7,26,25.2,2,0,4,6,15.4,77,74.8,2,1,3,6,5.2
Aldon Smith,6159,ED,7,SF,236,213,90.3,2,6,23,31,7.7,36,16.9,0,0,8,8,11.1,177,83.1,2,6,15,23,7.1
Akeem Ayers,6191,ED,10,NE,270,227,84.1,4,4,23,31,7.7,16,7.0,0,0,2,2,6.3,211,93.0,4,4,21,29,7.8
Antonio Allen,7224,CB,13,NYJ,321,13,4.0,1,0,0,1,7.7,8,66.7,0,0,0,0,0.0,4,33.3,1,0,0,1,25.0
Ryan Davis Sr.,7365,DI,16,JAX,224,220,98.2,8,5,13,26,7.7,52,23.6,3,1,5,9,11.5,168,76.4,5,4,8,17,6.5
Josh Martin,8138,ED,7,KC,30,26,86.7,1,0,2,3,7.7,5,19.2,1,0,1,2,30.0,21,80.8,0,0,1,1,2.4
Prince Shembo,8774,LB,14,ATL,145,26,17.9,0,1,3,4,7.7,8,36.4,0,0,1,1,6.3,14,63.6,0,1,2,3,10.7
Josh Mauga,5491,LB,16,KC,568,85,15.0,1,2,9,12,7.6,26,49.1,0,2,4,6,11.5,27,50.9,1,0,2,3,7.4
Dwight Freeney,1019,ED,16,SD,385,373,96.9,4,9,40,53,7.6,33,8.9,1,1,2,4,7.6,338,91.1,3,8,38,49,7.7
Malcolm Smith,6394,LB,9,SEA,128,20,15.6,0,1,2,3,7.5,10,52.6,0,1,1,2,10.0,9,47.4,0,0,1,1,5.6
Darian Stewart,5820,S,16,BLT,424,20,4.7,0,3,0,3,7.5,6,33.3,0,0,0,0,0.0,12,66.7,0,3,0,3,12.5
Trent Cole,2363,ED,15,PHI,459,353,76.9,7,14,25,46,7.5,8,2.3,1,1,0,2,18.8,339,97.7,5,13,24,42,6.9
Aaron Lynch,8785,ED,16,SF,336,305,90.8,6,7,27,40,7.5,291,95.4,6,6,27,39,7.7,14,4.6,0,1,0,1,3.6
Cornelius Washington,7969,ED,7,CHI,40,40,100.0,1,1,3,5,7.5,27,67.5,0,1,0,1,1.9,13,32.5,1,0,3,4,19.2
Erik Walden,4481,ED,15,IND,372,279,75.0,7,16,12,35,7.5,158,57.2,4,9,8,21,7.9,118,42.8,3,7,4,14,7.2
Jason Babin,1748,ED,16,NYJ,309,263,85.1,3,7,26,36,7.4,107,40.7,2,1,10,13,7.0,156,59.3,1,6,16,23,7.7
Sergio Brown,5803,S,14,IND,318,27,8.5,1,1,1,3,7.4,13,68.4,0,0,1,1,3.8,6,31.6,1,1,0,2,25.0
Tank Carradine,7821,DI,8,SF,68,68,100.0,3,0,4,7,7.4,23,33.8,0,0,2,2,4.3,45,66.2,3,0,2,5,8.9
Eric Weddle,3653,S,16,SD,565,34,6.0,0,1,4,5,7.4,6,28.6,0,0,0,0,0.0,15,71.4,0,1,1,2,6.7
Melvin Ingram III,7024,ED,9,SD,268,202,75.4,4,6,16,26,7.4,147,72.8,2,4,14,20,7.5,55,27.2,2,2,2,6,7.3
Christian Jones,9020,LB,10,CHI,244,47,19.3,2,1,2,5,7.4,32,69.6,2,0,1,3,7.8,14,30.4,0,0,1,1,3.6
George Johnson,6112,ED,16,DET,328,310,94.5,7,5,27,39,7.4,159,51.5,4,1,17,22,8.2,150,48.5,3,4,10,17,6.7
Husain Abdullah,4652,S,16,KC,592,48,8.1,0,4,3,7,7.3,4,36.4,0,0,0,0,0.0,7,63.6,0,0,0,0,0.0
Chris Smith,8794,ED,7,JAX,76,75,98.7,3,1,4,8,7.3,38,50.7,1,0,3,4,6.6,37,49.3,2,1,1,4,8.1
Vinny Curry,7061,DI,16,PHI,294,294,100.0,9,4,21,34,7.3,249,86.2,9,3,19,31,8.0,40,13.8,0,1,2,3,3.8
Everson Griffen,5624,ED,16,MIN,529,513,97.0,11,13,40,64,7.3,0,0.0,0,0,0,0,,513,100.0,11,13,40,64,7.3
Quinton Coples,7022,ED,16,NYJ,365,310,84.9,7,11,20,38,7.3,102,32.9,1,7,5,13,6.9,208,67.1,6,4,15,25,7.5
Timmy Jernigan,8683,DI,12,BLT,191,188,98.4,4,7,12,23,7.2,124,70.9,2,6,11,19,8.5,51,29.1,2,1,1,4,5.9
Jason Hatcher,3037,DI,13,WAS,334,334,100.0,8,6,26,40,7.2,84,26.8,2,1,10,13,8.9,230,73.2,4,5,15,24,6.1
Terrell Suggs,1326,ED,16,BLT,537,486,90.5,14,11,31,56,7.2,78,16.1,3,0,7,10,8.3,406,83.9,11,11,24,46,7.0
Sam Acho,6255,ED,16,ARZ,271,174,64.2,1,1,22,24,7.2,105,61.0,1,0,11,12,6.2,67,39.0,0,1,11,12,9.0
Bryan Braman,6699,ED,2,PHI,7,7,100.0,0,0,1,1,7.1,7,100.0,0,0,1,1,7.1,0,0.0,0,0,0,0,
Nick Fairley,6165,DI,8,DET,169,169,100.0,2,3,17,22,7.1,6,3.7,0,0,2,2,16.7,157,96.3,2,3,15,20,7.0
Dee Ford,8658,ED,11,KC,96,85,88.5,2,3,5,10,7.1,63,75.0,0,3,5,8,6.3,21,25.0,2,0,0,2,9.5
Gerald McCoy,5528,DI,13,TB,383,382,99.7,9,9,27,45,7.1,251,65.7,4,8,16,28,6.4,131,34.3,5,1,11,17,8.4
Jayson DiManche,8414,LB,3,CIN,27,7,25.9,0,1,0,1,7.1,6,85.7,0,1,0,1,8.3,1,14.3,0,0,0,0,0.0
Jay Ratliff,2441,DI,11,CHI,280,280,100.0,7,7,19,33,7.1,174,62.6,5,3,10,18,6.6,104,37.4,2,4,8,14,7.7
Nate Allen,5562,S,15,PHI,616,14,2.3,1,0,0,1,7.1,1,7.7,0,0,0,0,0.0,12,92.3,1,0,0,1,8.3
Alex Okafor,7885,ED,13,ARZ,420,337,80.2,8,6,26,40,7.1,188,55.8,5,4,17,26,8.2,149,44.2,3,2,9,14,5.7
Logan Ryan,7864,CB,14,NE,311,7,2.3,0,1,0,1,7.1,2,28.6,0,0,0,0,0.0,5,71.4,0,1,0,1,10.0
Jeremy Mincey,3136,ED,16,DAL,407,395,97.1,6,7,37,50,7.1,27,6.8,0,0,2,2,3.7,368,93.2,6,7,35,48,7.3
J.J. Wilcox,7861,S,16,DAL,568,7,1.2,0,1,0,1,7.1,2,33.3,0,1,0,1,25.0,4,66.7,0,0,0,0,0.0
Kevin Minter,7826,LB,16,ARZ,139,14,10.1,0,1,1,2,7.1,8,57.1,0,1,1,2,12.5,6,42.9,0,0,0,0,0.0
Alec Ogletree,7811,LB,16,SL,600,126,21.0,2,3,11,16,7.1,60,52.2,2,1,7,10,10.0,55,47.8,0,2,4,6,5.5
William Hayes,4417,ED,16,SL,299,297,99.3,5,1,31,37,7.1,297,100.0,5,1,31,37,7.1,0,0.0,0,0,0,0,
Cassius Vaughn,5845,CB,12,DET,265,14,5.3,0,0,2,2,7.1,6,42.9,0,0,0,0,0.0,8,57.1,0,0,2,2,12.5
Josh Bynes,6503,LB,11,DET,137,14,10.2,0,1,1,2,7.1,5,45.5,0,0,1,1,10.0,6,54.5,0,1,0,1,8.3
Jimmy Wilson,6387,S,14,MIA,454,21,4.6,0,1,2,3,7.1,11,64.7,0,0,2,2,9.1,6,35.3,0,1,0,1,8.3
Rey Maualuga,4961,LB,12,CIN,201,21,10.4,0,0,3,3,7.1,4,44.4,0,0,1,1,12.5,5,55.6,0,0,0,0,0.0
Sheldon Richardson,7794,DI,16,NYJ,479,434,90.6,9,12,31,52,7.0,204,48.0,5,8,17,30,8.6,221,52.0,4,4,13,21,5.7
Kyle Williams,3079,DI,15,BUF,418,409,97.8,8,12,29,49,7.0,116,29.1,2,3,10,15,7.3,283,70.9,6,8,19,33,6.9
Michael Wilhoite,6989,LB,16,SF,576,50,8.7,0,3,4,7,7.0,23,46.9,0,2,2,4,8.7,26,53.1,0,1,2,3,5.8
Andre Fluellen,4401,DI,8,DET,94,94,100.0,2,2,7,11,6.9,36,38.3,1,0,1,2,4.2,58,61.7,1,2,6,9,8.6
Jason Worilds,5577,ED,16,PIT,591,422,71.4,8,15,27,50,6.9,389,92.4,8,15,27,50,7.5,32,7.6,0,0,0,0,0.0
Andrew Gachkar,6386,LB,13,SD,224,36,16.1,0,1,4,5,6.9,14,42.4,0,0,1,1,3.6,19,57.6,0,0,3,3,7.9
Osi Umenyiora,1371,ED,16,ATL,278,274,98.6,3,6,26,35,6.9,18,6.6,0,0,1,1,2.8,256,93.4,3,6,25,34,7.2
Robert Quinn,6166,ED,16,SL,465,463,99.6,11,15,27,53,6.9,0,0.0,0,0,0,0,,463,100.0,11,15,27,53,6.9
Paul Kruger,4980,ED,16,CLV,507,454,89.5,12,10,29,51,6.9,277,61.3,11,6,18,35,8.3,175,38.7,1,3,11,15,4.6
Reggie Walker,5351,LB,6,SD,86,58,67.4,1,3,3,7,6.9,41,77.4,1,2,2,5,7.3,12,22.6,0,1,1,2,8.3
Bruce Carter,6192,LB,13,DAL,294,22,7.5,1,0,1,2,6.8,2,20.0,1,0,0,1,50.0,8,80.0,0,0,0,0,0.0
Carlos Dunlap,5579,ED,16,CIN,554,524,94.6,9,19,34,62,6.8,469,89.5,9,18,32,59,7.2,55,10.5,0,1,2,3,2.7
Marcus Benard,5359,ED,9,ARZ,57,44,77.2,1,1,3,5,6.8,21,47.7,0,0,3,3,7.1,23,52.3,1,1,0,2,6.5
Jason Trusnik,4083,LB,15,MIA,213,37,17.4,0,0,5,5,6.8,10,35.7,0,0,2,2,10.0,18,64.3,0,0,1,1,2.8
Danieal Manning,2987,S,16,HST,412,15,3.6,0,0,2,2,6.7,8,100.0,0,0,1,1,6.3,0,0.0,0,0,0,0,
Mark Herzlich,6767,LB,11,NYG,129,15,11.6,1,0,0,1,6.7,9,60.0,1,0,0,1,11.1,6,40.0,0,0,0,0,0.0
Barkevious Mingo,7787,ED,15,CLV,362,203,56.1,2,4,19,25,6.7,71,35.1,0,1,13,14,9.9,131,64.9,2,3,6,11,5.0
Jason Pierre-Paul,5540,ED,16,NYG,549,544,99.1,13,9,38,60,6.7,59,10.9,2,0,7,9,9.3,484,89.1,11,9,31,51,6.4
Mike Daniels,7132,DI,16,GB,354,353,99.7,6,11,24,41,6.7,97,27.6,1,3,5,9,5.2,254,72.4,5,8,19,32,7.3
DeMarcus Ware,2228,ED,16,DEN,494,482,97.6,11,12,30,53,6.6,66,13.7,3,2,3,8,8.3,416,86.3,8,10,27,45,6.4
Christian Kirksey,8706,LB,16,CLV,370,61,16.5,2,0,4,6,6.6,28,50.0,1,0,1,2,5.4,28,50.0,1,0,2,3,7.1
John Simon,7911,ED,10,HST,157,129,82.2,2,4,9,15,6.6,65,50.4,0,2,6,8,6.2,64,49.6,2,2,3,7,7.0
Gerald Hodges,7902,LB,12,MIN,279,31,11.1,0,1,3,4,6.5,19,73.1,0,0,2,2,5.3,7,26.9,0,1,1,2,14.3
Nolan Carroll,5668,CB,16,PHI,286,31,10.8,0,1,3,4,6.5,2,22.2,0,0,0,0,0.0,7,77.8,0,0,2,2,14.3
Ramon Humber,5310,LB,14,NO,247,46,18.6,1,2,2,5,6.5,26,57.8,0,2,0,2,3.8,19,42.2,1,0,2,3,10.5
Kroy Biermann,4468,ED,16,ATL,454,367,80.8,6,8,28,42,6.5,261,71.5,5,5,20,30,6.7,104,28.5,1,3,8,12,6.3
Orlando Scandrick,4457,CB,14,DAL,511,31,6.1,1,1,1,3,6.5,13,43.3,1,0,1,2,11.5,17,56.7,0,1,0,1,2.9
D.J. Swearinger Sr.,7838,S,16,HST,618,69,11.2,0,2,7,9,6.5,10,62.5,0,0,2,2,10.0,6,37.5,0,0,0,0,0.0
Julius Peppers,1010,ED,16,GB,483,447,92.5,8,11,31,50,6.5,403,90.4,7,10,29,46,6.6,43,9.6,1,1,2,4,5.8
Derrick Morgan,5541,ED,16,TEN,537,381,70.9,6,7,30,43,6.4,367,97.1,6,7,30,43,6.7,11,2.9,0,0,0,0,0.0
Jeremiah Attaochu,8685,ED,11,SD,114,101,88.6,2,2,7,11,6.4,79,79.0,2,2,6,10,7.6,21,21.0,0,0,1,1,2.4
Tahir Whitehead,7135,LB,15,DET,434,47,10.8,0,2,4,6,6.4,20,64.5,0,0,2,2,5.0,11,35.5,0,1,1,2,9.1
Khalil Mack,8640,ED,16,OAK,514,439,85.4,4,9,39,52,6.4,126,28.8,3,4,13,20,9.1,311,71.2,1,5,26,32,5.3
Calvin Pace,1334,ED,16,NYJ,489,275,56.2,5,2,23,30,6.4,226,82.2,4,2,21,27,6.9,49,17.8,1,0,2,3,4.1
Chandler Jones,7027,ED,10,NE,321,305,95.0,7,6,19,32,6.4,21,7.0,0,1,4,5,11.9,278,93.0,7,5,15,27,6.1
Patrick Robinson,5557,CB,13,NO,365,8,2.2,0,0,1,1,6.3,4,50.0,0,0,1,1,12.5,4,50.0,0,0,0,0,0.0
Dion Jordan,7785,ED,10,MIA,143,104,72.7,1,1,10,12,6.3,22,22.4,1,1,1,3,9.1,76,77.6,0,0,8,8,5.3
Johnathan Hankins,7830,DI,16,NYG,344,341,99.1,8,6,21,35,6.3,12,3.6,0,0,2,2,8.3,322,96.4,8,6,19,33,6.4
Jon Bostic,7831,LB,13,CHI,418,32,7.7,0,0,4,4,6.3,12,57.1,0,0,1,1,4.2,9,42.9,0,0,1,1,5.6
Kasim Edebali,9011,ED,14,NO,77,71,92.2,2,2,3,7,6.3,23,32.4,0,2,2,4,8.7,48,67.6,2,0,1,3,5.2
Greg Hardy,5698,ED,1,CAR,35,32,91.4,1,1,1,3,6.3,4,12.5,0,0,0,0,0.0,28,87.5,1,1,1,3,7.1
Mike Mitchell,4970,S,16,PIT,583,16,2.7,0,0,2,2,6.3,8,61.5,0,0,0,0,0.0,5,38.5,0,0,2,2,20.0
Jairus Byrd,4965,S,4,NO,155,8,5.2,0,0,1,1,6.3,5,71.4,0,0,1,1,10.0,2,28.6,0,0,0,0,0.0
George Iloka,7159,S,16,CIN,643,24,3.7,0,2,1,3,6.3,13,76.5,0,2,1,3,11.5,4,23.5,0,0,0,0,0.0
